YMD,H_DNG_CD,SPOP,SIDO_NM,SGG_NM,ADMI_NM
20250424,11200645,21725.78,서울특별시,성동구,옥수동
20250424,11200650,20786.96,서울특별시,성동구,성수1가1동
20250424,11200660,25756.08,서울특별시,성동구,성수1가2동
20250424,11200670,18737.01,서울특별시,성동구,성수2가1동
20250424,11200690,37576.89,서울특별시,성동구,성수2가3동
20250424,11200720,10763.1,서울특별시,성동구,송정동
20250424,11200790,16773.22,서울특별시,성동구,용답동
20250424,11215710,34847.72,서울특별시,광진구,화양동
20250424,11215730,19588.48,서울특별시,광진구,군자동
20250424,11215740,16010.77,서울특별시,광진구,중곡1동
20250424,11215750,18825.64,서울특별시,광진구,중곡2동
20250424,11215760,14849.81,서울특별시,광진구,중곡3동
20250424,11215770,30281.56,서울특별시,광진구,중곡4동
20250424,11215780,13972.97,서울특별시,광진구,능동
20250424,11215810,37203.78,서울특별시,광진구,광장동
20250424,11215820,22227.28,서울특별시,광진구,자양1동
20250424,11215830,25454.31,서울특별시,광진구,자양2동
20250424,11215840,27268.42,서울특별시,광진구,자양3동
20250424,11215847,22094.24,서울특별시,광진구,자양4동
20250424,11215850,20916.03,서울특별시,광진구,구의1동
20250424,11215860,25568.72,서울특별시,광진구,구의2동
20250424,11215870,32469.86,서울특별시,광진구,구의3동
20250424,11230536,45668.64,서울특별시,동대문구,용신동
20250424,11230545,27260.63,서울특별시,동대문구,제기동
20250424,11230560,39556.62,서울특별시,동대문구,전농1동
20250424,11230570,19907.73,서울특별시,동대문구,전농2동
20250424,11230600,24044.48,서울특별시,동대문구,답십리1동
20250424,11230610,28720.3,서울특별시,동대문구,답십리2동
20250424,11230650,33829.6,서울특별시,동대문구,장안1동
20250424,11230660,33577.69,서울특별시,동대문구,장안2동
20250424,11230705,21981.56,서울특별시,동대문구,청량리동
20250424,11230710,17298.29,서울특별시,동대문구,회기동
20250424,11230720,13071.22,서울특별시,동대문구,휘경1동
20250424,11230730,23042.26,서울특별시,동대문구,휘경2동
20250424,11230740,25901.33,서울특별시,동대문구,이문1동
20250424,11230750,17944.49,서울특별시,동대문구,이문2동
20250424,11260520,23811.43,서울특별시,중랑구,면목2동
20250424,11260540,16336.91,서울특별시,중랑구,면목4동
20250424,11260550,12590.53,서울특별시,중랑구,면목5동
20250424,11260565,34342.1,서울특별시,중랑구,면목본동
20250424,11260570,20849.06,서울특별시,중랑구,면목7동
20250424,11260575,25757.66,서울특별시,중랑구,면목3.8동
20250424,11260580,18640.89,서울특별시,중랑구,상봉1동
20250424,11260590,25114.6,서울특별시,중랑구,상봉2동
20250424,11260600,17922.36,서울특별시,중랑구,중화1동
20250424,11260610,21708.5,서울특별시,중랑구,중화2동
20250424,11260620,28972.88,서울특별시,중랑구,묵1동
20250424,11260630,22685.52,서울특별시,중랑구,묵2동
20250424,11260655,40639.15,서울특별시,중랑구,망우본동
20250424,11260660,11811.72,서울특별시,중랑구,망우3동
20250424,11260680,38811.5,서울특별시,중랑구,신내1동
20250424,11260690,19391.89,서울특별시,중랑구,신내2동
20250424,11290525,21819.12,서울특별시,성북구,성북동
20250424,11290555,25473.42,서울특별시,성북구,삼선동
20250424,11290575,23745.02,서울특별시,성북구,동선동
20250424,11290580,12565.22,서울특별시,성북구,돈암1동
20250424,11290590,8575.31,서울특별시,성북구,돈암2동
20250424,11290600,29237.02,서울특별시,성북구,안암동
20250424,11290610,18144.34,서울특별시,성북구,보문동
20250424,11290620,14363.31,서울특별시,성북구,정릉1동
20250424,11290630,18603.47,서울특별시,성북구,정릉2동
20250424,11290640,18560.39,서울특별시,성북구,정릉3동
20250424,11290650,22075.42,서울특별시,성북구,정릉4동
20250424,11290660,33918.36,서울특별시,성북구,길음1동
20250424,11290685,20628.68,서울특별시,성북구,길음2동
20250424,11290705,38949.18,서울특별시,성북구,종암동
20250424,11290715,25877.38,서울특별시,성북구,월곡1동
20250424,11290725,22177.52,서울특별시,성북구,월곡2동
20250424,11290760,22991.63,서울특별시,성북구,장위1동
20250424,11290770,13448.71,서울특별시,성북구,장위2동
20250424,11290780,11567.27,서울특별시,성북구,장위3동
20250424,11290810,29397.08,서울특별시,성북구,석관동
20250424,11305534,23801.69,서울특별시,강북구,삼양동
20250424,11305535,22232.34,서울특별시,강북구,미아동
20250424,11305545,32867.87,서울특별시,강북구,송중동
20250424,11305555,26218.3,서울특별시,강북구,송천동
20250424,11305575,22408.8,서울특별시,강북구,삼각산동
20250424,11305595,20008.78,서울특별시,강북구,번1동
20250424,11305603,15247.61,서울특별시,강북구,번2동
20250424,11305608,16446.48,서울특별시,강북구,번3동
20250424,11305615,17031.51,서울특별시,강북구,수유1동
20250424,11305625,19546.73,서울특별시,강북구,수유2동
20250424,11305635,26743.95,서울특별시,강북구,수유3동
20250424,11305645,23155.79,서울특별시,강북구,우이동
20250424,11305660,27218.27,서울특별시,강북구,인수동
20250424,11320511,23067.75,서울특별시,도봉구,창1동
20250424,11320512,28402.88,서울특별시,도봉구,창2동
20250424,11320513,10790.94,서울특별시,도봉구,창3동
20250424,11320514,30303.54,서울특별시,도봉구,창4동
20250424,11320515,22520.44,서울특별시,도봉구,창5동
20250424,11320521,23103.68,서울특별시,도봉구,도봉1동
20250424,11320522,25612.89,서울특별시,도봉구,도봉2동
20250424,11320660,19676.51,서울특별시,도봉구,쌍문1동
20250424,11320670,17086.23,서울특별시,도봉구,쌍문2동
20250424,11320680,14803.55,서울특별시,도봉구,쌍문3동
20250424,11320681,19754.79,서울특별시,도봉구,쌍문4동
20250424,11320690,28776.56,서울특별시,도봉구,방학1동
20250424,11320700,16305.45,서울특별시,도봉구,방학2동
20250424,11320710,24203.6,서울특별시,도봉구,방학3동
20250424,11350560,23613.56,서울특별시,노원구,월계1동
20250424,11350570,25191.89,서울특별시,노원구,월계2동
20250424,11350580,29931.56,서울특별시,노원구,월계3동
20250424,11350595,37615.32,서울특별시,노원구,공릉1동
20250424,11350600,52420.38,서울특별시,노원구,공릉2동
20250424,11350611,29817.34,서울특별시,노원구,하계1동
20250424,11350612,13700.0,서울특별시,노원구,하계2동
20250424,11350619,25564.23,서울특별시,노원구,중계본동
20250424,11350621,26217.02,서울특별시,노원구,중계1동
20250424,11350624,18460.91,서울특별시,노원구,중계4동
20250424,11350625,28927.23,서울특별시,노원구,중계2.3동
20250424,11350630,37617.98,서울특별시,노원구,상계1동
20250424,11350640,25154.06,서울특별시,노원구,상계2동
20250424,11350665,27419.91,서울특별시,노원구,상계3.4동
20250424,11350670,16800.04,서울특별시,노원구,상계5동
20250424,11350695,42896.12,서울특별시,노원구,상계6.7동
20250424,11350700,19258.51,서울특별시,노원구,상계8동
20250424,11350710,19144.0,서울특별시,노원구,상계9동
20250424,11350720,15772.84,서울특별시,노원구,상계10동
20250424,11380510,38606.63,서울특별시,은평구,녹번동
20250424,11380520,33203.14,서울특별시,은평구,불광1동
20250424,11380530,26677.48,서울특별시,은평구,불광2동
20250424,11380551,18798.19,서울특별시,은평구,갈현1동
20250424,11380552,24214.31,서울특별시,은평구,갈현2동
20250424,11380560,31094.5,서울특별시,은평구,구산동
20250424,11380570,32086.72,서울특별시,은평구,대조동
20250424,11380580,28771.51,서울특별시,은평구,응암1동
20250424,11380590,21314.29,서울특별시,은평구,응암2동
20250424,11380600,22338.22,서울특별시,은평구,응암3동
20250424,11380625,43766.24,서울특별시,은평구,역촌동
20250424,11380631,23212.66,서울특별시,은평구,신사1동
20250424,11380632,18709.23,서울특별시,은평구,신사2동
20250424,11380640,13150.84,서울특별시,은평구,증산동
20250424,11380650,19233.32,서울특별시,은평구,수색동
20250424,11380690,58479.78,서울특별시,은평구,진관동
20250424,11410520,15025.59,서울특별시,서대문구,천연동
20250424,11410555,9275.58,서울특별시,서대문구,북아현동
20250424,11410565,36162.06,서울특별시,서대문구,충현동
20250424,11410585,55164.6,서울특별시,서대문구,신촌동
20250424,11410615,38425.65,서울특별시,서대문구,연희동
20250424,11410620,25351.32,서울특별시,서대문구,홍제1동
20250424,11410640,19836.66,서울특별시,서대문구,홍제3동
20250424,11410655,10133.46,서울특별시,서대문구,홍제2동
20250424,11410660,18860.1,서울특별시,서대문구,홍은1동
20250424,11410685,25659.47,서울특별시,서대문구,홍은2동
20250424,11410690,11430.39,서울특별시,서대문구,남가좌1동
20250424,11410700,30513.44,서울특별시,서대문구,남가좌2동
20250424,11410710,15033.91,서울특별시,서대문구,북가좌1동
20250424,11410720,28992.52,서울특별시,서대문구,북가좌2동
20250424,11440555,27748.68,서울특별시,마포구,아현동
20250424,11440565,37634.99,서울특별시,마포구,공덕동
20250424,11440585,18881.52,서울특별시,마포구,도화동
20250424,11440590,21510.9,서울특별시,마포구,용강동
20250424,11440600,23210.53,서울특별시,마포구,대흥동
20250424,11440610,24644.46,서울특별시,마포구,염리동
20250424,11440630,22798.75,서울특별시,마포구,신수동
20250424,11440655,32219.68,서울특별시,마포구,서강동
20250424,11440660,60231.38,서울특별시,마포구,서교동
20250424,11440680,20367.11,서울특별시,마포구,합정동
20250424,11440690,21209.84,서울특별시,마포구,망원1동
20250424,11440700,17327.11,서울특별시,마포구,망원2동
20250424,11440710,15781.18,서울특별시,마포구,연남동
20250424,11440720,22890.3,서울특별시,마포구,성산1동
20250424,11440730,37402.7,서울특별시,마포구,성산2동
20250424,11440740,58656.82,서울특별시,마포구,상암동
20250424,11470510,33895.98,서울특별시,양천구,목1동
20250424,11470520,28718.58,서울특별시,양천구,목2동
20250424,11470530,13675.17,서울특별시,양천구,목3동
20250424,11470540,19698.15,서울특별시,양천구,목4동
20250424,11470550,42833.1,서울특별시,양천구,목5동
20250424,11470560,18800.46,서울특별시,양천구,신월1동
20250424,11470570,12076.11,서울특별시,양천구,신월2동
20250424,11470580,14646.98,서울특별시,양천구,신월3동
20250424,11470590,11170.48,서울특별시,양천구,신월4동
20250424,11470600,15074.57,서울특별시,양천구,신월5동
20250424,11470610,5730.55,서울특별시,양천구,신월6동
20250424,11470611,17107.93,서울특별시,양천구,신월7동
20250424,11470620,16039.42,서울특별시,양천구,신정1동
20250424,11470630,16190.26,서울특별시,양천구,신정2동
20250424,11470640,52513.53,서울특별시,양천구,신정3동
20250424,11470650,35873.05,서울특별시,양천구,신정4동
20250424,11470670,20949.02,서울특별시,양천구,신정6동
20250424,11470680,27355.76,서울특별시,양천구,신정7동
20250424,11500510,35362.78,서울특별시,강서구,염창동
20250424,11500520,29048.4,서울특별시,강서구,등촌1동
20250424,11500530,18294.64,서울특별시,강서구,등촌2동
20250424,11500535,34631.1,서울특별시,강서구,등촌3동
20250424,11500540,49027.82,서울특별시,강서구,화곡1동
20250424,11500550,11319.19,서울특별시,강서구,화곡2동
20250424,11500560,17782.91,서울특별시,강서구,화곡3동
20250424,11500570,20528.38,서울특별시,강서구,화곡4동
20250424,11500590,29892.98,서울특별시,강서구,화곡본동
20250424,11500591,23892.63,서울특별시,강서구,화곡6동
20250424,11500593,40433.31,서울특별시,강서구,화곡8동
20250424,11500603,57012.9,서울특별시,강서구,가양1동
20250424,11500604,14244.53,서울특별시,강서구,가양2동
20250424,11500605,11825.71,서울특별시,강서구,가양3동
20250424,11500611,49426.22,서울특별시,강서구,발산1동
20250424,11500615,27556.47,서울특별시,강서구,우장산동
20250424,11500620,43584.55,서울특별시,강서구,공항동
20250424,11500630,34487.17,서울특별시,강서구,방화1동
20250424,11500640,38549.74,서울특별시,강서구,방화2동
20250424,11500641,19982.88,서울특별시,강서구,방화3동
20250424,11530510,37009.49,서울특별시,구로구,신도림동
20250424,11530520,19679.06,서울특별시,구로구,구로1동
20250424,11530530,29437.73,서울특별시,구로구,구로2동
20250424,11530540,51707.64,서울특별시,구로구,구로3동
20250424,11530550,18221.04,서울특별시,구로구,구로4동
20250424,11530560,37200.04,서울특별시,구로구,구로5동
20250424,11530595,6557.26,서울특별시,구로구,가리봉동
20250424,11530720,31674.66,서울특별시,구로구,고척1동
20250424,11530730,16949.14,서울특별시,구로구,고척2동
20250424,11530740,30536.49,서울특별시,구로구,개봉1동
20250424,11530750,24859.67,서울특별시,구로구,개봉2동
20250424,11530760,17288.11,서울특별시,구로구,개봉3동
20250424,11530770,20353.76,서울특별시,구로구,오류1동
20250424,11530780,42314.87,서울특별시,구로구,오류2동
20250424,11530790,22000.38,서울특별시,구로구,수궁동
20250424,11530800,9396.82,서울특별시,구로구,항동
20250424,11545510,77530.6,서울특별시,금천구,가산동
20250424,11545610,48432.96,서울특별시,금천구,독산1동
20250424,11545620,11837.94,서울특별시,금천구,독산2동
20250424,11545630,13905.66,서울특별시,금천구,독산3동
20250424,11545640,14414.55,서울특별시,금천구,독산4동
20250424,11545670,32101.7,서울특별시,금천구,시흥1동
20250424,11545680,18338.96,서울특별시,금천구,시흥2동
20250424,11545690,12476.81,서울특별시,금천구,시흥3동
20250424,11545700,17891.25,서울특별시,금천구,시흥4동
20250424,11545710,13401.76,서울특별시,금천구,시흥5동
20250424,11560515,19285.34,서울특별시,영등포구,영등포본동
20250424,11560535,50851.66,서울특별시,영등포구,영등포동
20250424,11560540,129749.13,서울특별시,영등포구,여의동
20250424,11560550,30869.93,서울특별시,영등포구,당산1동
20250424,11560560,43881.88,서울특별시,영등포구,당산2동
20250424,11560585,18065.61,서울특별시,영등포구,도림동
20250424,11560605,41458.54,서울특별시,영등포구,문래동
20250424,11560610,21757.37,서울특별시,영등포구,양평1동
20250424,11560620,28204.36,서울특별시,영등포구,양평2동
20250424,11560630,19633.64,서울특별시,영등포구,신길1동
20250424,11560650,11624.07,서울특별시,영등포구,신길3동
20250424,11560660,10542.24,서울특별시,영등포구,신길4동
20250424,11560670,7407.98,서울특별시,영등포구,신길5동
20250424,11560680,18296.69,서울특별시,영등포구,신길6동
20250424,11560690,16408.18,서울특별시,영등포구,신길7동
20250424,11560700,12787.2,서울특별시,영등포구,대림1동
20250424,11560710,11777.72,서울특별시,영등포구,대림2동
20250424,11560720,20403.73,서울특별시,영등포구,대림3동
20250424,11590510,36272.38,서울특별시,동작구,노량진1동
20250424,11590520,11829.44,서울특별시,동작구,노량진2동
20250424,11590530,43552.71,서울특별시,동작구,상도1동
20250424,11590540,25480.88,서울특별시,동작구,상도2동
20250424,11590550,19286.62,서울특별시,동작구,상도3동
20250424,11590560,25720.0,서울특별시,동작구,상도4동
20250424,11590605,36127.34,서울특별시,동작구,흑석동
20250424,11590620,25411.03,서울특별시,동작구,사당1동
20250424,11590630,32551.93,서울특별시,동작구,사당2동
20250424,11590640,18168.63,서울특별시,동작구,사당3동
20250424,11590650,12378.31,서울특별시,동작구,사당4동
20250424,11590651,14099.87,서울특별시,동작구,사당5동
20250424,11590660,38128.72,서울특별시,동작구,대방동
20250424,11590670,22151.53,서울특별시,동작구,신대방1동
20250424,11590680,24952.7,서울특별시,동작구,신대방2동
20250424,11620525,20896.33,서울특별시,관악구,보라매동
20250424,11620545,8616.46,서울특별시,관악구,청림동
20250424,11620565,21336.7,서울특별시,관악구,성현동
20250424,11620575,27012.35,서울특별시,관악구,행운동
20250424,11620585,24515.3,서울특별시,관악구,낙성대동
20250424,11620595,39429.42,서울특별시,관악구,청룡동
20250424,11620605,29089.88,서울특별시,관악구,은천동
20250424,11620615,14572.28,서울특별시,관악구,중앙동
20250424,11620625,22337.84,서울특별시,관악구,인헌동
20250424,11620630,22680.83,서울특별시,관악구,남현동
20250424,11620645,24507.09,서울특별시,관악구,서원동
20250424,11620655,15472.97,서울특별시,관악구,신원동
20250424,11620665,18916.31,서울특별시,관악구,서림동
20250424,11620685,17875.41,서울특별시,관악구,신사동
20250424,11620695,25375.67,서울특별시,관악구,신림동
20250424,11620715,12678.27,서울특별시,관악구,난향동
20250424,11620725,27285.32,서울특별시,관악구,조원동
20250424,11620735,37240.05,서울특별시,관악구,대학동
20250424,11620745,23087.84,서울특별시,관악구,삼성동
20250424,11620765,27018.45,서울특별시,관악구,미성동
20250424,11620775,21136.74,서울특별시,관악구,난곡동
20250424,11650510,32218.63,서울특별시,서초구,서초1동
20250424,11650520,47464.5,서울특별시,서초구,서초2동
20250424,11650530,80609.52,서울특별시,서초구,서초3동
20250424,11650531,43177.35,서울특별시,서초구,서초4동
20250424,11650540,34667.48,서울특별시,서초구,잠원동
20250424,11650550,3720.29,서울특별시,서초구,반포본동
20250424,11650560,34710.66,서울특별시,서초구,반포1동
20250424,11650570,26780.62,서울특별시,서초구,반포2동
20250424,11650580,19747.49,서울특별시,서초구,반포3동
20250424,11650581,41562.53,서울특별시,서초구,반포4동
20250424,11650590,19704.74,서울특별시,서초구,방배본동
20250424,11650600,20911.44,서울특별시,서초구,방배1동
20250424,11650610,19669.27,서울특별시,서초구,방배2동
20250424,11650620,18274.11,서울특별시,서초구,방배3동
20250424,11650621,27417.24,서울특별시,서초구,방배4동
20250424,11650651,65579.9,서울특별시,서초구,양재1동
20250424,11650652,45803.38,서울특별시,서초구,양재2동
20250424,11650660,25704.74,서울특별시,서초구,내곡동
20250424,11680510,33748.16,서울특별시,강남구,신사동
20250424,11680521,45241.14,서울특별시,강남구,논현1동
20250424,11680531,48970.19,서울특별시,강남구,논현2동
20250424,11680545,44129.6,서울특별시,강남구,압구정동
20250424,11680565,42946.9,서울특별시,강남구,청담동
20250424,11680580,53048.3,서울특별시,강남구,삼성1동
20250424,11680590,43713.95,서울특별시,강남구,삼성2동
20250424,11680600,30345.25,서울특별시,강남구,대치1동
20250424,11680610,55655.2,서울특별시,강남구,대치2동
20250424,11680630,44024.76,서울특별시,강남구,대치4동
20250424,11680640,125174.1,서울특별시,강남구,역삼1동
20250424,11680650,49923.66,서울특별시,강남구,역삼2동
20250424,11680655,35693.2,서울특별시,강남구,도곡1동
20250424,11680656,30320.92,서울특별시,강남구,도곡2동
20250424,11680660,25383.71,서울특별시,강남구,개포1동
20250424,11680670,35165.32,서울특별시,강남구,개포2동
20250424,11680675,16718.6,서울특별시,강남구,개포3동
20250424,11680690,23761.73,서울특별시,강남구,개포4동
20250424,11680700,46107.44,서울특별시,강남구,세곡동
20250424,11680720,27955.46,서울특별시,강남구,일원본동
20250424,11680730,17207.56,서울특별시,강남구,일원1동
20250424,11680750,26273.1,서울특별시,강남구,수서동
20250424,11710510,10219.12,서울특별시,송파구,풍납1동
20250424,11710520,34404.29,서울특별시,송파구,풍납2동
20250424,11710531,11114.46,서울특별시,송파구,거여1동
20250424,11710532,20225.69,서울특별시,송파구,거여2동
20250424,11710540,12076.3,서울특별시,송파구,마천1동
20250424,11710550,16743.08,서울특별시,송파구,마천2동
20250424,11710561,18314.08,서울특별시,송파구,방이1동
20250424,11710562,34601.01,서울특별시,송파구,방이2동
20250424,11710566,17694.65,서울특별시,송파구,오륜동
20250424,11710570,36693.79,서울특별시,송파구,오금동
20250424,11710580,27792.55,서울특별시,송파구,송파1동
20250424,11710590,17291.95,서울특별시,송파구,송파2동
20250424,11710600,32018.07,서울특별시,송파구,석촌동
20250424,11710610,27899.78,서울특별시,송파구,삼전동
20250424,11710620,38851.96,서울특별시,송파구,가락본동
20250424,11710631,30636.81,서울특별시,송파구,가락1동
20250424,11710632,26021.9,서울특별시,송파구,가락2동
20250424,11710641,21027.92,서울특별시,송파구,문정1동
20250424,11710642,50070.82,서울특별시,송파구,문정2동
20250424,11710646,29192.07,서울특별시,송파구,장지동
20250424,11710647,40771.42,서울특별시,송파구,위례동
20250424,11710650,30975.7,서울특별시,송파구,잠실본동
20250424,11710670,35774.7,서울특별시,송파구,잠실2동
20250424,11710680,46036.0,서울특별시,송파구,잠실3동
20250424,11710690,20629.69,서울특별시,송파구,잠실4동
20250424,11710710,41572.79,서울특별시,송파구,잠실6동
20250424,11710720,11800.02,서울특별시,송파구,잠실7동
20250424,11740515,34854.19,서울특별시,강동구,강일동
20250424,11740525,40545.84,서울특별시,강동구,상일1동
20250424,11740526,18436.86,서울특별시,강동구,상일2동
20250424,11740530,24845.11,서울특별시,강동구,명일1동
20250424,11740540,16471.75,서울특별시,강동구,명일2동
20250424,11740550,22152.9,서울특별시,강동구,고덕1동
20250424,11740560,25055.33,서울특별시,강동구,고덕2동
20250424,11740570,31861.08,서울특별시,강동구,암사1동
20250424,11740580,14770.26,서울특별시,강동구,암사2동
20250424,11740590,14155.74,서울특별시,강동구,암사3동
20250424,11740600,24107.7,서울특별시,강동구,천호1동
20250424,11740610,39189.83,서울특별시,강동구,천호2동
20250424,11740620,29611.9,서울특별시,강동구,천호3동
20250424,11740640,21721.9,서울특별시,강동구,성내1동
20250424,11740650,24580.37,서울특별시,강동구,성내2동
20250424,11740660,28239.65,서울특별시,강동구,성내3동
20250424,11740685,55986.98,서울특별시,강동구,길동
20250424,11740690,24103.87,서울특별시,강동구,둔촌1동
20250424,11740700,27596.55,서울특별시,강동구,둔촌2동
20250425,11110515,19521.54,서울특별시,종로구,청운효자동
20250425,11110530,35481.47,서울특별시,종로구,사직동
20250425,11110540,5936.17,서울특별시,종로구,삼청동
20250425,11110550,11836.11,서울특별시,종로구,부암동
20250425,11110560,18298.46,서울특별시,종로구,평창동
20250425,11110570,5469.94,서울특별시,종로구,무악동
20250425,11110580,13296.84,서울특별시,종로구,교남동
20250425,11110600,10526.03,서울특별시,종로구,가회동
20250425,11110615,88420.1,서울특별시,종로구,종로1.2.3.4가동
20250425,11110630,20451.93,서울특별시,종로구,종로5.6가동
20250425,11110640,27085.19,서울특별시,종로구,이화동
20250425,11110650,24258.81,서울특별시,종로구,혜화동
20250425,11110670,8744.33,서울특별시,종로구,창신1동
20250425,11110680,5660.81,서울특별시,종로구,창신2동
20250425,11110690,4728.43,서울특별시,종로구,창신3동
20250425,11110700,6604.18,서울특별시,종로구,숭인1동
20250425,11110710,12104.07,서울특별시,종로구,숭인2동
20250425,11140520,42634.15,서울특별시,중구,소공동
20250425,11140540,39830.44,서울특별시,중구,회현동
20250425,11140550,55120.19,서울특별시,중구,명동
20250425,11140570,19348.93,서울특별시,중구,필동
20250425,11140580,12186.76,서울특별시,중구,장충동
20250425,11140590,26396.45,서울특별시,중구,광희동
20250425,11140605,21978.18,서울특별시,중구,을지로동
20250425,11140615,17242.8,서울특별시,중구,신당동
20250425,11140625,13950.82,서울특별시,중구,다산동
20250425,11140635,14711.14,서울특별시,중구,약수동
20250425,11140645,8451.86,서울특별시,중구,청구동
20250425,11140650,11171.44,서울특별시,중구,신당5동
20250425,11140665,14657.59,서울특별시,중구,동화동
20250425,11140670,12384.89,서울특별시,중구,황학동
20250425,11140680,14266.1,서울특별시,중구,중림동
20250425,11170510,12319.21,서울특별시,용산구,후암동
20250425,11170520,11459.76,서울특별시,용산구,용산2가동
20250425,11170530,22368.74,서울특별시,용산구,남영동
20250425,11170555,24856.34,서울특별시,용산구,청파동
20250425,11170560,19250.44,서울특별시,용산구,원효로1동
20250425,11170570,14816.0,서울특별시,용산구,원효로2동
20250425,11170580,9722.64,서울특별시,용산구,효창동
20250425,11170590,10117.17,서울특별시,용산구,용문동
20250425,11170625,56942.14,서울특별시,용산구,한강로동
20250425,11170630,24205.76,서울특별시,용산구,이촌1동
20250425,11170640,5136.22,서울특별시,용산구,이촌2동
20250425,11170650,11000.52,서울특별시,용산구,이태원1동
20250425,11170660,10736.26,서울특별시,용산구,이태원2동
20250425,11170685,28435.34,서울특별시,용산구,한남동
20250425,11170690,16286.96,서울특별시,용산구,서빙고동
20250425,11170700,7043.54,서울특별시,용산구,보광동
20250425,11200520,10751.63,서울특별시,성동구,왕십리2동
20250425,11200535,32677.34,서울특별시,성동구,왕십리도선동
20250425,11200540,23356.84,서울특별시,성동구,마장동
20250425,11200550,22574.72,서울특별시,성동구,사근동
20250425,11200560,21319.78,서울특별시,성동구,행당1동
20250425,11200570,20381.44,서울특별시,성동구,행당2동
20250425,11200580,11858.76,서울특별시,성동구,응봉동
20250425,11200590,14002.77,서울특별시,성동구,금호1가동
20250425,11200615,21035.96,서울특별시,성동구,금호2.3가동
20250425,11200620,13987.28,서울특별시,성동구,금호4가동
20250425,11200645,22073.89,서울특별시,성동구,옥수동
20250425,11200650,20980.5,서울특별시,성동구,성수1가1동
20250425,11200660,25583.45,서울특별시,성동구,성수1가2동
20250425,11200670,18874.17,서울특별시,성동구,성수2가1동
20250425,11200690,37473.51,서울특별시,성동구,성수2가3동
20250425,11200720,10852.16,서울특별시,성동구,송정동
20250425,11200790,16945.41,서울특별시,성동구,용답동
20250425,11215710,34887.74,서울특별시,광진구,화양동
20250425,11215730,19071.12,서울특별시,광진구,군자동
20250425,11215740,16269.24,서울특별시,광진구,중곡1동
20250425,11215750,19056.38,서울특별시,광진구,중곡2동
20250425,11215760,14936.98,서울특별시,광진구,중곡3동
20250425,11215770,30877.6,서울특별시,광진구,중곡4동
20250425,11215780,15049.24,서울특별시,광진구,능동
20250425,11215810,37633.58,서울특별시,광진구,광장동
20250425,11215820,22377.28,서울특별시,광진구,자양1동
20250425,11215830,25668.12,서울특별시,광진구,자양2동
20250425,11215840,27760.99,서울특별시,광진구,자양3동
20250425,11215847,22864.3,서울특별시,광진구,자양4동
20250425,11215850,21055.4,서울특별시,광진구,구의1동
20250425,11215860,26070.7,서울특별시,광진구,구의2동
20250425,11215870,33327.21,서울특별시,광진구,구의3동
20250425,11230536,45825.18,서울특별시,동대문구,용신동
20250425,11230545,27673.57,서울특별시,동대문구,제기동
20250425,11230560,40173.03,서울특별시,동대문구,전농1동
20250425,11230570,19409.7,서울특별시,동대문구,전농2동
20250425,11230600,24051.05,서울특별시,동대문구,답십리1동
20250425,11230610,29005.35,서울특별시,동대문구,답십리2동
20250425,11230650,34210.16,서울특별시,동대문구,장안1동
20250425,11230660,33950.96,서울특별시,동대문구,장안2동
20250425,11230705,22592.68,서울특별시,동대문구,청량리동
20250425,11230710,17001.01,서울특별시,동대문구,회기동
20250425,11230720,13285.56,서울특별시,동대문구,휘경1동
20250425,11230730,23041.42,서울특별시,동대문구,휘경2동
20250425,11230740,25491.94,서울특별시,동대문구,이문1동
20250425,11230750,17802.62,서울특별시,동대문구,이문2동
20250425,11260520,24014.42,서울특별시,중랑구,면목2동
20250425,11260540,16286.28,서울특별시,중랑구,면목4동
20250425,11260550,12664.52,서울특별시,중랑구,면목5동
20250425,11260565,34894.44,서울특별시,중랑구,면목본동
20250425,11260570,21015.41,서울특별시,중랑구,면목7동
20250425,11260575,26027.52,서울특별시,중랑구,면목3.8동
20250425,11260580,18804.09,서울특별시,중랑구,상봉1동
20250425,11260590,26206.45,서울특별시,중랑구,상봉2동
20250425,11260600,18315.12,서울특별시,중랑구,중화1동
20250425,11260610,21732.31,서울특별시,중랑구,중화2동
20250425,11260620,29196.02,서울특별시,중랑구,묵1동
20250425,11260630,22786.16,서울특별시,중랑구,묵2동
20250425,11260655,41261.7,서울특별시,중랑구,망우본동
20250425,11260660,11557.56,서울특별시,중랑구,망우3동
20250425,11260680,39158.82,서울특별시,중랑구,신내1동
20250425,11260690,19090.39,서울특별시,중랑구,신내2동
20250425,11290525,21888.71,서울특별시,성북구,성북동
20250425,11290555,25706.65,서울특별시,성북구,삼선동
20250425,11290575,23996.18,서울특별시,성북구,동선동
20250425,11290580,12692.78,서울특별시,성북구,돈암1동
20250425,11290590,8571.61,서울특별시,성북구,돈암2동
20250425,11290600,27188.35,서울특별시,성북구,안암동
20250425,11290610,18075.28,서울특별시,성북구,보문동
20250425,11290620,14422.55,서울특별시,성북구,정릉1동
20250425,11290630,18590.81,서울특별시,성북구,정릉2동
20250425,11290640,17076.64,서울특별시,성북구,정릉3동
20250425,11290650,21725.23,서울특별시,성북구,정릉4동
20250425,11290660,34026.99,서울특별시,성북구,길음1동
20250425,11290685,20840.56,서울특별시,성북구,길음2동
20250425,11290705,38687.07,서울특별시,성북구,종암동
20250425,11290715,25956.95,서울특별시,성북구,월곡1동
20250425,11290725,22220.01,서울특별시,성북구,월곡2동
