TT,H_DNG_CD,SPOP,SIDO_NM,SGG_NM,ADMI_NM
13,11530720,31867.41,서울특별시,구로구,고척1동
13,11530730,15920.87,서울특별시,구로구,고척2동
13,11530740,28653.25,서울특별시,구로구,개봉1동
13,11530750,22402.38,서울특별시,구로구,개봉2동
13,11530760,16680.13,서울특별시,구로구,개봉3동
13,11530770,18437.85,서울특별시,구로구,오류1동
13,11530780,38479.56,서울특별시,구로구,오류2동
13,11530790,21328.32,서울특별시,구로구,수궁동
13,11530800,8970.53,서울특별시,구로구,항동
13,11545510,104554.16,서울특별시,금천구,가산동
13,11545610,48342.36,서울특별시,금천구,독산1동
13,11545620,10417.81,서울특별시,금천구,독산2동
13,11545630,14512.8,서울특별시,금천구,독산3동
13,11545640,14454.3,서울특별시,금천구,독산4동
13,11545670,33213.93,서울특별시,금천구,시흥1동
13,11545680,15720.67,서울특별시,금천구,시흥2동
13,11545690,12221.99,서울특별시,금천구,시흥3동
13,11545700,15987.99,서울특별시,금천구,시흥4동
13,11545710,12490.08,서울특별시,금천구,시흥5동
13,11560515,20549.2,서울특별시,영등포구,영등포본동
13,11560535,71365.68,서울특별시,영등포구,영등포동
13,11560540,180692.66,서울특별시,영등포구,여의동
13,11560550,33771.86,서울특별시,영등포구,당산1동
13,11560560,42752.37,서울특별시,영등포구,당산2동
13,11560585,16473.65,서울특별시,영등포구,도림동
13,11560605,49039.25,서울특별시,영등포구,문래동
13,11560610,23791.32,서울특별시,영등포구,양평1동
13,11560620,29169.4,서울특별시,영등포구,양평2동
13,11560630,17939.43,서울특별시,영등포구,신길1동
13,11560650,11002.08,서울특별시,영등포구,신길3동
13,11560660,9565.45,서울특별시,영등포구,신길4동
13,11560670,7468.16,서울특별시,영등포구,신길5동
13,11560680,17370.54,서울특별시,영등포구,신길6동
13,11560690,15671.54,서울특별시,영등포구,신길7동
13,11560700,13827.43,서울특별시,영등포구,대림1동
13,11560710,11554.58,서울특별시,영등포구,대림2동
13,11560720,20650.55,서울특별시,영등포구,대림3동
13,11590510,34371.77,서울특별시,동작구,노량진1동
13,11590520,14076.0,서울특별시,동작구,노량진2동
13,11590530,38760.06,서울특별시,동작구,상도1동
13,11590540,24777.65,서울특별시,동작구,상도2동
13,11590550,17372.65,서울특별시,동작구,상도3동
13,11590560,21841.63,서울특별시,동작구,상도4동
13,11590605,37346.51,서울특별시,동작구,흑석동
13,11590620,25259.63,서울특별시,동작구,사당1동
13,11590630,32740.2,서울특별시,동작구,사당2동
13,11590640,15871.21,서울특별시,동작구,사당3동
13,11590650,11867.35,서울특별시,동작구,사당4동
13,11590651,12973.92,서울특별시,동작구,사당5동
13,11590660,37723.74,서울특별시,동작구,대방동
13,11590670,20564.84,서울특별시,동작구,신대방1동
13,11590680,30635.51,서울특별시,동작구,신대방2동
13,11620525,18688.06,서울특별시,관악구,보라매동
13,11620545,6905.92,서울특별시,관악구,청림동
13,11620565,19288.16,서울특별시,관악구,성현동
13,11620575,24138.34,서울특별시,관악구,행운동
13,11620585,24322.75,서울특별시,관악구,낙성대동
13,11620595,38274.15,서울특별시,관악구,청룡동
13,11620605,27115.63,서울특별시,관악구,은천동
13,11620615,12932.17,서울특별시,관악구,중앙동
13,11620625,20521.59,서울특별시,관악구,인헌동
13,11620630,22088.3,서울특별시,관악구,남현동
13,11620645,23218.82,서울특별시,관악구,서원동
13,11620655,14118.4,서울특별시,관악구,신원동
13,11620665,16428.28,서울특별시,관악구,서림동
13,11620685,16417.68,서울특별시,관악구,신사동
13,11620695,24356.67,서울특별시,관악구,신림동
13,11620715,10757.09,서울특별시,관악구,난향동
13,11620725,28555.64,서울특별시,관악구,조원동
13,11620735,44061.13,서울특별시,관악구,대학동
13,11620745,21998.45,서울특별시,관악구,삼성동
13,11620765,25519.24,서울특별시,관악구,미성동
13,11620775,18885.39,서울특별시,관악구,난곡동
13,11650510,38938.17,서울특별시,서초구,서초1동
13,11650520,59251.45,서울특별시,서초구,서초2동
13,11650530,103868.83,서울특별시,서초구,서초3동
13,11650531,51076.74,서울특별시,서초구,서초4동
13,11650540,38877.63,서울특별시,서초구,잠원동
13,11650550,4824.12,서울특별시,서초구,반포본동
13,11650560,34526.96,서울특별시,서초구,반포1동
13,11650570,26570.7,서울특별시,서초구,반포2동
13,11650580,21717.16,서울특별시,서초구,반포3동
13,11650581,63749.92,서울특별시,서초구,반포4동
13,11650590,18856.83,서울특별시,서초구,방배본동
13,11650600,22200.26,서울특별시,서초구,방배1동
13,11650610,21620.58,서울특별시,서초구,방배2동
13,11650620,18620.86,서울특별시,서초구,방배3동
13,11650621,28246.3,서울특별시,서초구,방배4동
13,11650651,70687.38,서울특별시,서초구,양재1동
13,11650652,58264.65,서울특별시,서초구,양재2동
13,11650660,28692.79,서울특별시,서초구,내곡동
13,11680510,43995.74,서울특별시,강남구,신사동
13,11680521,56335.61,서울특별시,강남구,논현1동
13,11680531,62402.99,서울특별시,강남구,논현2동
13,11680545,58974.02,서울특별시,강남구,압구정동
13,11680565,54286.82,서울특별시,강남구,청담동
13,11680580,80302.27,서울특별시,강남구,삼성1동
13,11680590,48727.95,서울특별시,강남구,삼성2동
13,11680600,33777.47,서울특별시,강남구,대치1동
13,11680610,64836.98,서울특별시,강남구,대치2동
13,11680630,56988.04,서울특별시,강남구,대치4동
13,11680640,172259.48,서울특별시,강남구,역삼1동
13,11680650,60218.01,서울특별시,강남구,역삼2동
13,11680655,40367.75,서울특별시,강남구,도곡1동
13,11680656,33699.3,서울특별시,강남구,도곡2동
13,11680660,22661.33,서울특별시,강남구,개포1동
13,11680670,31228.48,서울특별시,강남구,개포2동
13,11680675,17400.07,서울특별시,강남구,개포3동
13,11680690,22699.93,서울특별시,강남구,개포4동
13,11680700,42930.16,서울특별시,강남구,세곡동
13,11680720,29181.75,서울특별시,강남구,일원본동
13,11680730,16151.86,서울특별시,강남구,일원1동
13,11680750,32278.21,서울특별시,강남구,수서동
13,11710510,9236.69,서울특별시,송파구,풍납1동
13,11710520,39040.18,서울특별시,송파구,풍납2동
13,11710531,10804.22,서울특별시,송파구,거여1동
13,11710532,18896.64,서울특별시,송파구,거여2동
13,11710540,10604.98,서울특별시,송파구,마천1동
13,11710550,16082.42,서울특별시,송파구,마천2동
13,11710561,19037.52,서울특별시,송파구,방이1동
13,11710562,34719.32,서울특별시,송파구,방이2동
13,11710566,21704.18,서울특별시,송파구,오륜동
13,11710570,36096.29,서울특별시,송파구,오금동
13,11710580,28825.9,서울특별시,송파구,송파1동
13,11710590,16883.88,서울특별시,송파구,송파2동
13,11710600,32135.69,서울특별시,송파구,석촌동
13,11710610,25086.28,서울특별시,송파구,삼전동
13,11710620,40485.72,서울특별시,송파구,가락본동
13,11710631,28433.71,서울특별시,송파구,가락1동
13,11710632,25215.21,서울특별시,송파구,가락2동
13,11710641,21143.12,서울특별시,송파구,문정1동
13,11710642,65544.91,서울특별시,송파구,문정2동
13,11710646,27188.61,서울특별시,송파구,장지동
13,11710647,37807.04,서울특별시,송파구,위례동
13,11710650,31093.33,서울특별시,송파구,잠실본동
13,11710670,32958.72,서울특별시,송파구,잠실2동
13,11710680,54628.88,서울특별시,송파구,잠실3동
13,11710690,19463.35,서울특별시,송파구,잠실4동
13,11710710,64016.71,서울특별시,송파구,잠실6동
13,11710720,13703.59,서울특별시,송파구,잠실7동
13,11740515,32186.52,서울특별시,강동구,강일동
13,11740525,39669.41,서울특별시,강동구,상일1동
13,11740526,17458.41,서울특별시,강동구,상일2동
13,11740530,24905.99,서울특별시,강동구,명일1동
13,11740540,16303.2,서울특별시,강동구,명일2동
13,11740550,19629.11,서울특별시,강동구,고덕1동
13,11740560,26141.36,서울특별시,강동구,고덕2동
13,11740570,28004.29,서울특별시,강동구,암사1동
13,11740580,14334.61,서울특별시,강동구,암사2동
13,11740590,15243.69,서울특별시,강동구,암사3동
13,11740600,22505.1,서울특별시,강동구,천호1동
13,11740610,43223.13,서울특별시,강동구,천호2동
13,11740620,28697.14,서울특별시,강동구,천호3동
13,11740640,22367.64,서울특별시,강동구,성내1동
13,11740650,23950.42,서울특별시,강동구,성내2동
13,11740660,32074.7,서울특별시,강동구,성내3동
13,11740685,56202.64,서울특별시,강동구,길동
13,11740690,22581.01,서울특별시,강동구,둔촌1동
13,11740700,29087.41,서울특별시,강동구,둔촌2동
14,11110515,24287.9,서울특별시,종로구,청운효자동
14,11110530,55424.5,서울특별시,종로구,사직동
14,11110540,9708.55,서울특별시,종로구,삼청동
14,11110550,13850.83,서울특별시,종로구,부암동
14,11110560,18238.59,서울특별시,종로구,평창동
14,11110570,5184.82,서울특별시,종로구,무악동
14,11110580,13895.89,서울특별시,종로구,교남동
14,11110600,15953.6,서울특별시,종로구,가회동
14,11110615,138772.81,서울특별시,종로구,종로1.2.3.4가동
14,11110630,33274.21,서울특별시,종로구,종로5.6가동
14,11110640,42567.35,서울특별시,종로구,이화동
14,11110650,27225.72,서울특별시,종로구,혜화동
14,11110670,11185.25,서울특별시,종로구,창신1동
14,11110680,5504.49,서울특별시,종로구,창신2동
14,11110690,4378.49,서울특별시,종로구,창신3동
14,11110700,6618.95,서울특별시,종로구,숭인1동
14,11110710,15751.62,서울특별시,종로구,숭인2동
14,11140520,69717.94,서울특별시,중구,소공동
14,11140540,65898.13,서울특별시,중구,회현동
14,11140550,93873.65,서울특별시,중구,명동
14,11140570,27612.8,서울특별시,중구,필동
14,11140580,17945.43,서울특별시,중구,장충동
14,11140590,38842.07,서울특별시,중구,광희동
14,11140605,30999.34,서울특별시,중구,을지로동
14,11140615,18789.26,서울특별시,중구,신당동
14,11140625,15308.07,서울특별시,중구,다산동
14,11140635,14553.95,서울특별시,중구,약수동
14,11140645,6714.67,서울특별시,중구,청구동
14,11140650,9975.92,서울특별시,중구,신당5동
14,11140665,13490.16,서울특별시,중구,동화동
14,11140670,12504.2,서울특별시,중구,황학동
14,11140680,14388.12,서울특별시,중구,중림동
14,11170510,11718.5,서울특별시,용산구,후암동
14,11170520,12033.38,서울특별시,용산구,용산2가동
14,11170530,28836.16,서울특별시,용산구,남영동
14,11170555,26613.34,서울특별시,용산구,청파동
14,11170560,18584.15,서울특별시,용산구,원효로1동
14,11170570,13956.49,서울특별시,용산구,원효로2동
14,11170580,10295.82,서울특별시,용산구,효창동
14,11170590,8808.5,서울특별시,용산구,용문동
14,11170625,86023.2,서울특별시,용산구,한강로동
14,11170630,22319.07,서울특별시,용산구,이촌1동
14,11170640,4396.86,서울특별시,용산구,이촌2동
14,11170650,11458.7,서울특별시,용산구,이태원1동
14,11170660,11467.16,서울특별시,용산구,이태원2동
14,11170685,36689.06,서울특별시,용산구,한남동
14,11170690,19618.58,서울특별시,용산구,서빙고동
14,11170700,6536.29,서울특별시,용산구,보광동
14,11200520,9952.5,서울특별시,성동구,왕십리2동
14,11200535,32490.05,서울특별시,성동구,왕십리도선동
14,11200540,23271.9,서울특별시,성동구,마장동
14,11200550,27942.54,서울특별시,성동구,사근동
14,11200560,27220.38,서울특별시,성동구,행당1동
14,11200570,16579.64,서울특별시,성동구,행당2동
14,11200580,9747.78,서울특별시,성동구,응봉동
14,11200590,12381.76,서울특별시,성동구,금호1가동
14,11200615,18074.7,서울특별시,성동구,금호2.3가동
14,11200620,12824.36,서울특별시,성동구,금호4가동
14,11200645,18860.01,서울특별시,성동구,옥수동
14,11200650,23898.01,서울특별시,성동구,성수1가1동
14,11200660,32976.81,서울특별시,성동구,성수1가2동
14,11200670,21388.84,서울특별시,성동구,성수2가1동
14,11200690,53461.67,서울특별시,성동구,성수2가3동
14,11200720,10651.57,서울특별시,성동구,송정동
14,11200790,18534.16,서울특별시,성동구,용답동
14,11215710,36842.86,서울특별시,광진구,화양동
14,11215730,20939.45,서울특별시,광진구,군자동
14,11215740,15007.65,서울특별시,광진구,중곡1동
14,11215750,17178.68,서울특별시,광진구,중곡2동
14,11215760,14142.14,서울특별시,광진구,중곡3동
14,11215770,28616.46,서울특별시,광진구,중곡4동
14,11215780,17351.51,서울특별시,광진구,능동
14,11215810,37005.5,서울특별시,광진구,광장동
14,11215820,21777.57,서울특별시,광진구,자양1동
14,11215830,24144.69,서울특별시,광진구,자양2동
14,11215840,30802.65,서울특별시,광진구,자양3동
14,11215847,22329.47,서울특별시,광진구,자양4동
14,11215850,19988.42,서울특별시,광진구,구의1동
14,11215860,24967.81,서울특별시,광진구,구의2동
14,11215870,36922.98,서울특별시,광진구,구의3동
14,11230536,50338.35,서울특별시,동대문구,용신동
14,11230545,31937.18,서울특별시,동대문구,제기동
14,11230560,42792.03,서울특별시,동대문구,전농1동
14,11230570,18604.43,서울특별시,동대문구,전농2동
14,11230600,23270.47,서울특별시,동대문구,답십리1동
14,11230610,26988.23,서울특별시,동대문구,답십리2동
14,11230650,35880.62,서울특별시,동대문구,장안1동
14,11230660,32944.5,서울특별시,동대문구,장안2동
14,11230705,24765.58,서울특별시,동대문구,청량리동
14,11230710,18929.12,서울특별시,동대문구,회기동
14,11230720,13625.58,서울특별시,동대문구,휘경1동
14,11230730,22585.96,서울특별시,동대문구,휘경2동
14,11230740,27432.57,서울특별시,동대문구,이문1동
14,11230750,15822.54,서울특별시,동대문구,이문2동
14,11260520,22876.61,서울특별시,중랑구,면목2동
14,11260540,15596.27,서울특별시,중랑구,면목4동
14,11260550,11061.15,서울특별시,중랑구,면목5동
14,11260565,31828.85,서울특별시,중랑구,면목본동
14,11260570,17657.28,서울특별시,중랑구,면목7동
14,11260575,27262.96,서울특별시,중랑구,면목3.8동
14,11260580,18153.59,서울특별시,중랑구,상봉1동
14,11260590,27643.83,서울특별시,중랑구,상봉2동
14,11260600,16953.17,서울특별시,중랑구,중화1동
14,11260610,20148.78,서울특별시,중랑구,중화2동
14,11260620,26689.39,서울특별시,중랑구,묵1동
14,11260630,21044.03,서울특별시,중랑구,묵2동
14,11260655,40990.94,서울특별시,중랑구,망우본동
14,11260660,10916.45,서울특별시,중랑구,망우3동
14,11260680,38631.37,서울특별시,중랑구,신내1동
14,11260690,17142.46,서울특별시,중랑구,신내2동
14,11290525,22928.62,서울특별시,성북구,성북동
14,11290555,26721.88,서울특별시,성북구,삼선동
14,11290575,24456.07,서울특별시,성북구,동선동
14,11290580,11185.94,서울특별시,성북구,돈암1동
14,11290590,7900.09,서울특별시,성북구,돈암2동
14,11290600,34295.17,서울특별시,성북구,안암동
14,11290610,16759.45,서울특별시,성북구,보문동
14,11290620,12219.93,서울특별시,성북구,정릉1동
14,11290630,17306.71,서울특별시,성북구,정릉2동
14,11290640,19814.41,서울특별시,성북구,정릉3동
14,11290650,20298.33,서울특별시,성북구,정릉4동
14,11290660,29096.66,서울특별시,성북구,길음1동
14,11290685,21689.99,서울특별시,성북구,길음2동
14,11290705,37656.2,서울특별시,성북구,종암동
14,11290715,25052.28,서울특별시,성북구,월곡1동
14,11290725,24082.27,서울특별시,성북구,월곡2동
14,11290760,20754.77,서울특별시,성북구,장위1동
14,11290770,12706.68,서울특별시,성북구,장위2동
14,11290780,11614.47,서울특별시,성북구,장위3동
14,11290810,26730.24,서울특별시,성북구,석관동
14,11305534,20121.86,서울특별시,강북구,삼양동
14,11305535,22429.18,서울특별시,강북구,미아동
14,11305545,34205.03,서울특별시,강북구,송중동
14,11305555,27021.21,서울특별시,강북구,송천동
14,11305575,20407.94,서울특별시,강북구,삼각산동
14,11305595,23506.55,서울특별시,강북구,번1동
14,11305603,14089.24,서울특별시,강북구,번2동
14,11305608,16512.07,서울특별시,강북구,번3동
14,11305615,17209.11,서울특별시,강북구,수유1동
14,11305625,19149.39,서울특별시,강북구,수유2동
14,11305635,26922.01,서울특별시,강북구,수유3동
14,11305645,25395.41,서울특별시,강북구,우이동
14,11305660,25731.97,서울특별시,강북구,인수동
14,11320511,21495.18,서울특별시,도봉구,창1동
14,11320512,26846.55,서울특별시,도봉구,창2동
14,11320513,10557.85,서울특별시,도봉구,창3동
14,11320514,33530.27,서울특별시,도봉구,창4동
14,11320515,21478.15,서울특별시,도봉구,창5동
14,11320521,25474.67,서울특별시,도봉구,도봉1동
14,11320522,25188.55,서울특별시,도봉구,도봉2동
14,11320660,18356.5,서울특별시,도봉구,쌍문1동
14,11320670,17785.07,서울특별시,도봉구,쌍문2동
14,11320680,14215.58,서울특별시,도봉구,쌍문3동
14,11320681,18150.07,서울특별시,도봉구,쌍문4동
14,11320690,29690.54,서울특별시,도봉구,방학1동
14,11320700,16231.93,서울특별시,도봉구,방학2동
14,11320710,20916.12,서울특별시,도봉구,방학3동
14,11350560,23366.97,서울특별시,노원구,월계1동
14,11350570,25214.06,서울특별시,노원구,월계2동
14,11350580,29189.65,서울특별시,노원구,월계3동
14,11350595,38050.52,서울특별시,노원구,공릉1동
14,11350600,51958.56,서울특별시,노원구,공릉2동
14,11350611,31439.1,서울특별시,노원구,하계1동
14,11350612,11325.82,서울특별시,노원구,하계2동
14,11350619,24059.02,서울특별시,노원구,중계본동
14,11350621,25279.14,서울특별시,노원구,중계1동
14,11350624,18121.43,서울특별시,노원구,중계4동
14,11350625,29448.74,서울특별시,노원구,중계2.3동
14,11350630,35830.61,서울특별시,노원구,상계1동
14,11350640,28554.73,서울특별시,노원구,상계2동
14,11350665,24340.5,서울특별시,노원구,상계3.4동
14,11350670,15074.48,서울특별시,노원구,상계5동
14,11350695,47375.91,서울특별시,노원구,상계6.7동
14,11350700,17910.76,서울특별시,노원구,상계8동
14,11350710,17021.91,서울특별시,노원구,상계9동
14,11350720,15597.06,서울특별시,노원구,상계10동
14,11380510,36622.78,서울특별시,은평구,녹번동
14,11380520,30138.74,서울특별시,은평구,불광1동
14,11380530,24833.47,서울특별시,은평구,불광2동
14,11380551,19185.28,서울특별시,은평구,갈현1동
14,11380552,22061.04,서울특별시,은평구,갈현2동
14,11380560,28757.86,서울특별시,은평구,구산동
14,11380570,33986.99,서울특별시,은평구,대조동
14,11380580,26617.45,서울특별시,은평구,응암1동
14,11380590,17955.65,서울특별시,은평구,응암2동
14,11380600,22558.75,서울특별시,은평구,응암3동
14,11380625,40187.63,서울특별시,은평구,역촌동
14,11380631,20251.94,서울특별시,은평구,신사1동
14,11380632,16027.53,서울특별시,은평구,신사2동
14,11380640,11069.66,서울특별시,은평구,증산동
14,11380650,17840.93,서울특별시,은평구,수색동
14,11380690,63279.08,서울특별시,은평구,진관동
14,11410520,14266.48,서울특별시,서대문구,천연동
14,11410555,8557.53,서울특별시,서대문구,북아현동
14,11410565,45042.1,서울특별시,서대문구,충현동
14,11410585,72116.03,서울특별시,서대문구,신촌동
14,11410615,39362.85,서울특별시,서대문구,연희동
14,11410620,23524.73,서울특별시,서대문구,홍제1동
14,11410640,18856.62,서울특별시,서대문구,홍제3동
14,11410655,8980.75,서울특별시,서대문구,홍제2동
14,11410660,17006.92,서울특별시,서대문구,홍은1동
14,11410685,23521.5,서울특별시,서대문구,홍은2동
14,11410690,11708.25,서울특별시,서대문구,남가좌1동
14,11410700,27100.49,서울특별시,서대문구,남가좌2동
14,11410710,12953.04,서울특별시,서대문구,북가좌1동
14,11410720,25957.47,서울특별시,서대문구,북가좌2동
14,11440555,27766.4,서울특별시,마포구,아현동
14,11440565,36570.84,서울특별시,마포구,공덕동
14,11440585,22640.54,서울특별시,마포구,도화동
14,11440590,22044.25,서울특별시,마포구,용강동
14,11440600,27517.3,서울특별시,마포구,대흥동
14,11440610,27288.52,서울특별시,마포구,염리동
14,11440630,20981.56,서울특별시,마포구,신수동
14,11440655,34486.11,서울특별시,마포구,서강동
14,11440660,88217.02,서울특별시,마포구,서교동
14,11440680,23824.45,서울특별시,마포구,합정동
14,11440690,22840.52,서울특별시,마포구,망원1동
14,11440700,15931.37,서울특별시,마포구,망원2동
14,11440710,17833.61,서울특별시,마포구,연남동
14,11440720,22462.94,서울특별시,마포구,성산1동
14,11440730,36071.73,서울특별시,마포구,성산2동
14,11440740,69953.37,서울특별시,마포구,상암동
14,11470510,41103.25,서울특별시,양천구,목1동
14,11470520,24611.36,서울특별시,양천구,목2동
14,11470530,13537.69,서울특별시,양천구,목3동
14,11470540,19076.3,서울특별시,양천구,목4동
14,11470550,43741.61,서울특별시,양천구,목5동
14,11470560,17711.97,서울특별시,양천구,신월1동
14,11470570,11724.7,서울특별시,양천구,신월2동
14,11470580,15486.83,서울특별시,양천구,신월3동
14,11470590,9706.01,서울특별시,양천구,신월4동
14,11470600,12752.15,서울특별시,양천구,신월5동
14,11470610,8693.55,서울특별시,양천구,신월6동
14,11470611,16010.61,서울특별시,양천구,신월7동
14,11470620,16767.23,서울특별시,양천구,신정1동
14,11470630,16197.4,서울특별시,양천구,신정2동
14,11470640,48384.52,서울특별시,양천구,신정3동
14,11470650,36930.2,서울특별시,양천구,신정4동
14,11470670,19671.28,서울특별시,양천구,신정6동
14,11470680,25494.72,서울특별시,양천구,신정7동
14,11500510,33210.85,서울특별시,강서구,염창동
14,11500520,27733.33,서울특별시,강서구,등촌1동
14,11500530,16750.44,서울특별시,강서구,등촌2동
14,11500535,39906.24,서울특별시,강서구,등촌3동
14,11500540,45207.73,서울특별시,강서구,화곡1동
14,11500550,11116.44,서울특별시,강서구,화곡2동
14,11500560,18910.85,서울특별시,강서구,화곡3동
14,11500570,16288.35,서울특별시,강서구,화곡4동
14,11500590,26936.07,서울특별시,강서구,화곡본동
14,11500591,22400.25,서울특별시,강서구,화곡6동
14,11500593,41632.54,서울특별시,강서구,화곡8동
14,11500603,70661.62,서울특별시,강서구,가양1동
14,11500604,14115.83,서울특별시,강서구,가양2동
14,11500605,12055.09,서울특별시,강서구,가양3동
14,11500611,54483.94,서울특별시,강서구,발산1동
14,11500615,27268.79,서울특별시,강서구,우장산동
14,11500620,53584.92,서울특별시,강서구,공항동
14,11500630,35417.46,서울특별시,강서구,방화1동
14,11500640,47804.05,서울특별시,강서구,방화2동
14,11500641,18400.62,서울특별시,강서구,방화3동
14,11530510,37899.73,서울특별시,구로구,신도림동
14,11530520,17202.12,서울특별시,구로구,구로1동
14,11530530,33757.22,서울특별시,구로구,구로2동
14,11530540,65278.35,서울특별시,구로구,구로3동
14,11530550,17744.05,서울특별시,구로구,구로4동
14,11530560,44586.72,서울특별시,구로구,구로5동
14,11530595,7537.97,서울특별시,구로구,가리봉동
14,11530720,32295.55,서울특별시,구로구,고척1동
14,11530730,15819.5,서울특별시,구로구,고척2동
14,11530740,28559.28,서울특별시,구로구,개봉1동
14,11530750,22253.84,서울특별시,구로구,개봉2동
14,11530760,16800.43,서울특별시,구로구,개봉3동
14,11530770,18433.64,서울특별시,구로구,오류1동
14,11530780,38385.36,서울특별시,구로구,오류2동
14,11530790,21129.75,서울특별시,구로구,수궁동
14,11530800,8992.53,서울특별시,구로구,항동
14,11545510,104738.21,서울특별시,금천구,가산동
14,11545610,48151.18,서울특별시,금천구,독산1동
14,11545620,10329.91,서울특별시,금천구,독산2동
14,11545630,14396.33,서울특별시,금천구,독산3동
14,11545640,14392.19,서울특별시,금천구,독산4동
14,11545670,33193.16,서울특별시,금천구,시흥1동
14,11545680,15597.26,서울특별시,금천구,시흥2동
14,11545690,12187.7,서울특별시,금천구,시흥3동
14,11545700,15898.11,서울특별시,금천구,시흥4동
14,11545710,12511.76,서울특별시,금천구,시흥5동
14,11560515,20686.67,서울특별시,영등포구,영등포본동
14,11560535,73904.36,서울특별시,영등포구,영등포동
14,11560540,182445.5,서울특별시,영등포구,여의동
14,11560550,33704.52,서울특별시,영등포구,당산1동
14,11560560,42875.8,서울특별시,영등포구,당산2동
14,11560585,16294.64,서울특별시,영등포구,도림동
14,11560605,49322.67,서울특별시,영등포구,문래동
14,11560610,23620.29,서울특별시,영등포구,양평1동
14,11560620,28911.99,서울특별시,영등포구,양평2동
14,11560630,17895.21,서울특별시,영등포구,신길1동
14,11560650,10989.34,서울특별시,영등포구,신길3동
14,11560660,9520.43,서울특별시,영등포구,신길4동
14,11560670,7270.02,서울특별시,영등포구,신길5동
14,11560680,17234.36,서울특별시,영등포구,신길6동
14,11560690,15654.41,서울특별시,영등포구,신길7동
14,11560700,13732.98,서울특별시,영등포구,대림1동
14,11560710,11519.7,서울특별시,영등포구,대림2동
14,11560720,20630.02,서울특별시,영등포구,대림3동
14,11590510,34271.32,서울특별시,동작구,노량진1동
14,11590520,14104.66,서울특별시,동작구,노량진2동
14,11590530,38545.56,서울특별시,동작구,상도1동
14,11590540,24766.26,서울특별시,동작구,상도2동
14,11590550,17298.09,서울특별시,동작구,상도3동
14,11590560,21420.82,서울특별시,동작구,상도4동
14,11590605,37354.46,서울특별시,동작구,흑석동
14,11590620,25339.45,서울특별시,동작구,사당1동
14,11590630,32971.74,서울특별시,동작구,사당2동
14,11590640,15671.0,서울특별시,동작구,사당3동
14,11590650,11828.27,서울특별시,동작구,사당4동
14,11590651,12771.05,서울특별시,동작구,사당5동
14,11590660,37656.69,서울특별시,동작구,대방동
14,11590670,20173.9,서울특별시,동작구,신대방1동
14,11590680,31137.53,서울특별시,동작구,신대방2동
14,11620525,18340.09,서울특별시,관악구,보라매동
14,11620545,6879.5,서울특별시,관악구,청림동
14,11620565,19177.81,서울특별시,관악구,성현동
14,11620575,23893.15,서울특별시,관악구,행운동
14,11620585,24023.43,서울특별시,관악구,낙성대동
14,11620595,38153.45,서울특별시,관악구,청룡동
14,11620605,26710.05,서울특별시,관악구,은천동
14,11620615,12803.74,서울특별시,관악구,중앙동
14,11620625,20320.44,서울특별시,관악구,인헌동
14,11620630,22168.58,서울특별시,관악구,남현동
14,11620645,23263.01,서울특별시,관악구,서원동
14,11620655,13889.49,서울특별시,관악구,신원동
14,11620665,16124.71,서울특별시,관악구,서림동
14,11620685,16178.37,서울특별시,관악구,신사동
14,11620695,24260.82,서울특별시,관악구,신림동
14,11620715,10648.06,서울특별시,관악구,난향동
14,11620725,28684.66,서울특별시,관악구,조원동
14,11620735,44542.79,서울특별시,관악구,대학동
14,11620745,21763.04,서울특별시,관악구,삼성동
14,11620765,25349.14,서울특별시,관악구,미성동
14,11620775,18659.18,서울특별시,관악구,난곡동
14,11650510,39062.23,서울특별시,서초구,서초1동
14,11650520,59515.39,서울특별시,서초구,서초2동
14,11650530,104646.54,서울특별시,서초구,서초3동
14,11650531,52147.78,서울특별시,서초구,서초4동
14,11650540,38853.15,서울특별시,서초구,잠원동
14,11650550,4857.73,서울특별시,서초구,반포본동
14,11650560,34674.84,서울특별시,서초구,반포1동
14,11650570,26775.65,서울특별시,서초구,반포2동
14,11650580,22169.32,서울특별시,서초구,반포3동
14,11650581,66157.79,서울특별시,서초구,반포4동
14,11650590,18782.78,서울특별시,서초구,방배본동
14,11650600,22132.17,서울특별시,서초구,방배1동
14,11650610,21729.78,서울특별시,서초구,방배2동
14,11650620,18478.72,서울특별시,서초구,방배3동
14,11650621,27981.98,서울특별시,서초구,방배4동
14,11650651,70691.14,서울특별시,서초구,양재1동
14,11650652,58466.79,서울특별시,서초구,양재2동
14,11650660,28715.09,서울특별시,서초구,내곡동
14,11680510,44824.63,서울특별시,강남구,신사동
14,11680521,57306.1,서울특별시,강남구,논현1동
14,11680531,62921.88,서울특별시,강남구,논현2동
14,11680545,59825.08,서울특별시,강남구,압구정동
14,11680565,54662.94,서울특별시,강남구,청담동
14,11680580,82358.46,서울특별시,강남구,삼성1동
14,11680590,48985.7,서울특별시,강남구,삼성2동
14,11680600,34406.41,서울특별시,강남구,대치1동
14,11680610,65522.88,서울특별시,강남구,대치2동
14,11680630,58134.64,서울특별시,강남구,대치4동
14,11680640,174585.41,서울특별시,강남구,역삼1동
14,11680650,60996.63,서울특별시,강남구,역삼2동
14,11680655,40635.74,서울특별시,강남구,도곡1동
14,11680656,33498.87,서울특별시,강남구,도곡2동
14,11680660,22540.82,서울특별시,강남구,개포1동
14,11680670,31029.89,서울특별시,강남구,개포2동
